full address,latitude,longitude,Pojemnosc,Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Ilość poj.,Kod odpadu,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups,outliner,new_frequency
"Poland, 03-226, Warszawa- Targówek, Toruńska, 29",52.301143646240234,21.037931442260742,60.0,BWA,03-226,Warszawa- Targówek,Toruńska,29.0,1.0,150107_200102,3 środa,1 raz w miesiącu,3,Sr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Sr,3Sr_B_150107_200102,1.0,3Sr_B_150107_200102
"Poland, 02-691, Warszawa, Obrzeżna, 24",52.174713134765625,21.001283645629883,120.0,BWB,02-691,Warszawa,Obrzeżna,24.0,1.0,150107_200102,co tydzień środa,1 raz w tygodniu,"1, 2, 3, 4",Sr,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3Sr,3Sr_B_150107_200102,1.0,3Sr_B_150107_200102
"Poland, 05-806 , Komorów, Jana Matejki, 11",52.14567947387695,20.81106948852539,550.0,BHC,05-806 ,Komorów,Jana Matejki,11.0,1.0,150107_200102,1 i 3 środa,2 razy w miesiącu,"1, 3",Sr,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Sr,3Sr_B_150107_200102,1.0,3Sr_B_150107_200102
"Poland, 00-728, Warszawa, Bobrowiecka, 11",52.201656341552734,21.045366287231445,247.5,BWA,00-728,Warszawa,Bobrowiecka,11.0,1.0,150102_150106_150104_200139,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1Wt,1Wt_B_150102_150106_150104_200139,1.0,1Wt_B_150102_150106_150104_200139
"Poland, 00-043, Warszawa, Czackiego, 9",52.23720169067383,21.01478385925293,247.5,BWA,00-043,Warszawa,Czackiego,9.0,1.0,150102_150106_150104_200139,1 wtorek,1 raz w miesiącu,1,Wt,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Wt,1Wt_B_150102_150106_150104_200139,1.0,1Wt_B_150102_150106_150104_200139
"Poland, 00-054, Warszawa, Jasna, 17",52.23628616333008,21.010223388671875,54.0,BWB,00-054,Warszawa,Jasna,17.0,1.0,150102_150106_150104_200139,wtorek piątek,2 razy w tygodniu,"1, 2, 3, 4","Wt, Pt",0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1Wt,1Wt_B_150102_150106_150104_200139,1.0,1Wt_B_150102_150106_150104_200139
"Poland, 01-702, Warszawa, Płaskowickiej, 15",52.24480056762695,20.93050765991211,247.5,BWB,01-702,Warszawa,Płaskowickiej,15.0,1.0,150102_150106_150104_200139,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1Wt,1Wt_B_150102_150106_150104_200139,1.0,1Wt_B_150102_150106_150104_200139
"Poland, 05-830, Urzut, Al. Katowicka, 14",52.071170806884766,20.761037826538086,247.5,BHB,05-830,Urzut,Al. Katowicka,14.0,1.0,150102_150106_150104_200139,1 i 3 wtorek,2 razy w miesiącu,"1, 3",Wt,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Wt,1Wt_B_150102_150106_150104_200139,1.0,1Wt_B_150102_150106_150104_200139
"Poland, 05-830, Stara Wieś, Tarniny, 15",52.09197998046875,20.769014358520508,247.5,BHB,05-830,Stara Wieś,Tarniny,15.0,1.0,150102_150106_150104_200139,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1Wt,1Wt_B_150102_150106_150104_200139,1.0,1Wt_B_150102_150106_150104_200139
"Poland, 05-825, Urszulin, Urszulin, 30",50.44643020629883,21.594070434570312,247.5,BHA,05-825,Urszulin,Urszulin,30.0,1.0,150102_150106_150104_200139,1 i 3 wtorek,2 razy w miesiącu,"1, 3",Wt,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Wt,1Wt_B_150102_150106_150104_200139,1.0,1Wt_B_150102_150106_150104_200139
"Poland, 05-830, Nadarzyn, Zarzewie, 26",52.088985443115234,20.807832717895508,27.0,BHC,05-830,Nadarzyn,Zarzewie,26.0,1.0,150102_150106_150104_200139,3 wtorek,1 raz w miesiącu,3,Wt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Wt,3Wt_B_150102_150106_150104_200139,1.0,3Wt_B_150102_150106_150104_200139
"Poland, 05-830, Urzut, Al. Katowicka, 14",52.071170806884766,20.761037826538086,247.5,BHB,05-830,Urzut,Al. Katowicka,14.0,1.0,150102_150106_150104_200139,1 i 3 wtorek,2 razy w miesiącu,"1, 3",Wt,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Wt,3Wt_B_150102_150106_150104_200139,1.0,3Wt_B_150102_150106_150104_200139
"Poland, 05-830, Stara Wieś, Tarniny, 15",52.09197998046875,20.769014358520508,247.5,BHB,05-830,Stara Wieś,Tarniny,15.0,1.0,150102_150106_150104_200139,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3Wt,3Wt_B_150102_150106_150104_200139,1.0,3Wt_B_150102_150106_150104_200139
"Poland, 01-702, Warszawa, Płaskowickiej, 15",52.24480056762695,20.93050765991211,247.5,BWB,01-702,Warszawa,Płaskowickiej,15.0,1.0,150102_150106_150104_200139,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3Wt,3Wt_B_150102_150106_150104_200139,1.0,3Wt_B_150102_150106_150104_200139
"Poland, 00-054, Warszawa, Jasna, 17",52.23628616333008,21.010223388671875,54.0,BWB,00-054,Warszawa,Jasna,17.0,1.0,150102_150106_150104_200139,wtorek piątek,2 razy w tygodniu,"1, 2, 3, 4","Wt, Pt",0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3Wt,3Wt_B_150102_150106_150104_200139,1.0,3Wt_B_150102_150106_150104_200139
"Poland, 00-728, Warszawa, Bobrowiecka, 11",52.201656341552734,21.045366287231445,247.5,BWA,00-728,Warszawa,Bobrowiecka,11.0,1.0,150102_150106_150104_200139,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3Wt,3Wt_B_150102_150106_150104_200139,1.0,3Wt_B_150102_150106_150104_200139
"Poland, 05-825, Urszulin, Urszulin, 30",50.44643020629883,21.594070434570312,247.5,BHA,05-825,Urszulin,Urszulin,30.0,1.0,150102_150106_150104_200139,1 i 3 wtorek,2 razy w miesiącu,"1, 3",Wt,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Wt,3Wt_B_150102_150106_150104_200139,1.0,3Wt_B_150102_150106_150104_200139
"Poland, 05-090, Raszyn, Sportowa, 29",52.150634765625,20.92998504638672,495.0,PW,05-090,Raszyn,Sportowa,29.0,1.0,200108_200201_200301,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1Wt,1Wt_P_200108_200201_200301,1.0,1So_B_200108_200201_200301
"Poland, 05-090, Raszyn, Sportowa, 29",52.150634765625,20.92998504638672,495.0,PW,05-090,Raszyn,Sportowa,29.0,1.0,200108_200201_200301,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2Wt,2Wt_P_200108_200201_200301,1.0,2So_B_200108_200201_200301
"Poland, 05-090, Raszyn, Sportowa, 29",52.150634765625,20.92998504638672,495.0,PW,05-090,Raszyn,Sportowa,29.0,1.0,200108_200201_200301,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3Wt,3Wt_P_200108_200201_200301,1.0,3So_B_200108_200201_200301
"Poland, 05-090, Raszyn, Sportowa, 29",52.150634765625,20.92998504638672,495.0,PW,05-090,Raszyn,Sportowa,29.0,1.0,200108_200201_200301,co tydzień wtorek,1 raz w tygodniu,"1, 2, 3, 4",Wt,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4Wt,4Wt_P_200108_200201_200301,1.0,4So_B_200108_200201_200301
"Poland, 05-500, Józefosław, Działkowa, 5",52.11128234863281,21.04619598388672,60.0,BWC,05-500,Józefosław,Działkowa,5.0,1.0,150107_200102,2 i 4 czwartek,2 razy w miesiącu,"2, 4",Cz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2Cz,2Cz_B_150107_200102,1.0,2Cz_B_150107_200102
"Poland, 05-500 , Piaseczno, Sierakowskiego, 28",52.07299041748047,21.028165817260742,550.0,BWB,05-500 ,Piaseczno,Sierakowskiego,28.0,1.0,150107_200102,2 i 4 czwartek,2 razy w miesiącu,"2, 4",Cz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2Cz,2Cz_B_150107_200102,1.0,2Cz_B_150107_200102
"Poland, 05-504, Złotokłos, Andrzeja Boboli, 27",52.00283432006836,20.90229606628418,550.0,BWA,05-504,Złotokłos,Andrzeja Boboli,27.0,1.0,150107_200102,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2Cz,2Cz_B_150107_200102,1.0,2Cz_B_150107_200102
"Poland, , Tarczyn, Oszkiela, 30",51.980464935302734,20.836772918701172,550.0,BHC,,Tarczyn,Oszkiela,30.0,1.0,150107_200102,2 i 4 czwartek,2 razy w miesiącu,"2, 4",Cz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2Cz,2Cz_B_150107_200102,1.0,2Cz_B_150107_200102
"Poland, 05-500 , Piaseczno, Staszica, 26",52.066829681396484,21.034543991088867,60.0,BWC,05-500 ,Piaseczno,Staszica,26.0,1.0,150107_200102,2 i 4 czwartek,2 razy w miesiącu,"2, 4",Cz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2Cz,2Cz_B_150107_200102,1.0,2Cz_B_150107_200102
"Poland, 05-500 , Piaseczno, Staszica, 26",52.066829681396484,21.034543991088867,60.0,BWC,05-500 ,Piaseczno,Staszica,26.0,1.0,150107_200102,2 i 4 czwartek,2 razy w miesiącu,"2, 4",Cz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4Cz,4Cz_B_150107_200102,1.0,4Cz_B_150107_200102
"Poland, 05-500 , Piaseczno, Kazimierza Jarząbka, 16",52.078338623046875,21.009319305419922,120.0,BWC,05-500 ,Piaseczno,Kazimierza Jarząbka,16.0,1.0,150107_200102,4 czwartek,1 raz w miesiącu,4,Cz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4Cz,4Cz_B_150107_200102,1.0,4Cz_B_150107_200102
"Poland, 05-500 , Piaseczno, Dunikowskiego, 13",52.06575393676758,21.008468627929688,60.0,BWC,05-500 ,Piaseczno,Dunikowskiego,13.0,1.0,150107_200102,4 czwartek,1 raz w miesiącu,4,Cz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4Cz,4Cz_B_150107_200102,1.0,4Cz_B_150107_200102
"Poland, 05-504, Złotokłos, Andrzeja Boboli, 27",52.00283432006836,20.90229606628418,550.0,BWA,05-504,Złotokłos,Andrzeja Boboli,27.0,1.0,150107_200102,co tydzień czwartek,1 raz w tygodniu,"1, 2, 3, 4",Cz,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4Cz,4Cz_B_150107_200102,1.0,4Cz_B_150107_200102
"Poland, , Tarczyn, Oszkiela, 30",51.980464935302734,20.836772918701172,550.0,BHC,,Tarczyn,Oszkiela,30.0,1.0,150107_200102,2 i 4 czwartek,2 razy w miesiącu,"2, 4",Cz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4Cz,4Cz_B_150107_200102,1.0,4Cz_B_150107_200102
"Poland, 05-500 , Piaseczno, Sierakowskiego, 28",52.07299041748047,21.028165817260742,550.0,BWB,05-500 ,Piaseczno,Sierakowskiego,28.0,1.0,150107_200102,2 i 4 czwartek,2 razy w miesiącu,"2, 4",Cz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4Cz,4Cz_B_150107_200102,1.0,4Cz_B_150107_200102
"Poland, 05-500, Józefosław, Działkowa, 5",52.11128234863281,21.04619598388672,60.0,BWC,05-500,Józefosław,Działkowa,5.0,1.0,150107_200102,2 i 4 czwartek,2 razy w miesiącu,"2, 4",Cz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4Cz,4Cz_B_150107_200102,1.0,4Cz_B_150107_200102
"Poland, 05-500, Chylice, Sielska, 15",52.07183837890625,21.056615829467773,54.0,BWC,05-500,Chylice,Sielska,15.0,1.0,150102_150106_150104_200139,co tydzień środa,1 raz w tygodniu,"1, 2, 3, 4",Sr,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-500 , Piaseczno, Czajewicza, 30",52.067962646484375,21.025684356689453,27.0,BWC,05-500 ,Piaseczno,Czajewicza,30.0,1.0,150102_150106_150104_200139,2 środa,1 raz w miesiącu,2,Sr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-502, Gołków, Łąkowa, 18",52.046199798583984,20.992122650146484,27.0,BWC,05-502,Gołków,Łąkowa,18.0,1.0,150102_150106_150104_200139,2 środa,1 raz w miesiącu,2,Sr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-500, Jazgarzew, Górna, 29",52.03758239746094,20.98832893371582,54.0,BWC,05-500,Jazgarzew,Górna,29.0,1.0,150102_150106_150104_200139,2 i 4 środa,2 razy w miesiącu,"2, 4",Sr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-500 , Piaseczno, Powstańców Warszawy, 13",52.077754974365234,21.015779495239258,54.0,BWC,05-500 ,Piaseczno,Powstańców Warszawy,13.0,1.0,150102_150106_150104_200139,2 środa,1 raz w miesiącu,2,Sr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-500 , Piaseczno, Okulickiego, 33",52.081687927246094,21.015323638916016,54.0,BWC,05-500 ,Piaseczno,Okulickiego,33.0,1.0,150102_150106_150104_200139,co tydzień środa,1 raz w tygodniu,"1, 2, 3, 4",Sr,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-500 , Piaseczno, Techniczna, 19",52.079463958740234,21.037477493286133,54.0,BWB,05-500 ,Piaseczno,Techniczna,19.0,1.0,150102_150106_150104_200139,co tydzień środa,1 raz w tygodniu,"1, 2, 3, 4",Sr,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-500, Józefosław, Wilanowska, 8",52.09782028198242,21.042936325073242,247.5,BWB,05-500,Józefosław,Wilanowska,8.0,1.0,150102_150106_150104_200139,co tydzień środa,1 raz w tygodniu,"1, 2, 3, 4",Sr,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-500, Stara Iwiczna, Nowa, 30",52.085205078125,20.994739532470703,1575.0,BRA,05-500,Stara Iwiczna,Nowa,30.0,1.0,150102_150106_150104_200139,poniedziałek środa,2 razy w tygodniu,"1, 2, 3, 4","Pn, Sr",0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-506, Władysławów, Żwirowa, 26",52.06842803955078,20.951045989990234,27.0,BWC,05-506,Władysławów,Żwirowa,26.0,1.0,150102_150106_150104_200139,2 i 4 środa,2 razy w miesiącu,"2, 4",Sr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-504, Henryków-Urocze, Polna, 30",51.994937896728516,20.92961883544922,247.5,BWC,05-504,Henryków-Urocze,Polna,30.0,1.0,150102_150106_150104_200139,2 i 4 środa,2 razy w miesiącu,"2, 4",Sr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-555, Tarczyn, Niecała, 23",51.97886657714844,20.833547592163086,54.0,BHC,05-555,Tarczyn,Niecała,23.0,1.0,150102_150106_150104_200139,2 środa,1 raz w miesiącu,2,Sr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-830, Wolica, Sękocińska, 24",52.11625671386719,20.8693790435791,1125.0,BHA,05-830,Wolica,Sękocińska,24.0,1.0,150102_150106_150104_200139,2 i 4 środa,2 razy w miesiącu,"2, 4",Sr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2Sr,2Sr_B_150102_150106_150104_200139,1.0,2Sr_B_150102_150106_150104_200139
"Poland, 05-825, Grodzisk Mazowiecki, Rzemieślnicza, 22",52.106903076171875,20.641401290893555,60.0,BRB,05-825,Grodzisk Mazowiecki,Rzemieślnicza,22.0,1.0,150107_200102,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150107_200102,1.0,1Pn_B_150107_200102
"Poland, 05-870, Błonie, Kopytów, 20",52.20737838745117,20.667240142822266,120.0,BRA,05-870,Błonie,Kopytów,20.0,1.0,150107_200102,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150107_200102,1.0,1Pn_B_150107_200102
"Poland, 96-321, Osowiec, Przyjaciół, 11",52.055938720703125,20.645631790161133,60.0,BRC,96-321,Osowiec,Przyjaciół,11.0,1.0,150107_200102,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1Pn,1Pn_B_150107_200102,1.0,1Pn_B_150107_200102
"Poland, 05-825, Grodzisk Mazowiecki, Rzemieślnicza, 22",52.106903076171875,20.641401290893555,60.0,BRB,05-825,Grodzisk Mazowiecki,Rzemieślnicza,22.0,1.0,150107_200102,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150107_200102,1.0,3Pn_B_150107_200102
"Poland, 05-870, Błonie, Kopytów, 20",52.20737838745117,20.667240142822266,120.0,BRA,05-870,Błonie,Kopytów,20.0,1.0,150107_200102,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150107_200102,1.0,3Pn_B_150107_200102
